"site" "replicate" "location" "wavenumber" "intensity" "id"
"14404" "Wreck" "02" "Outside" 1820.98493 0.42951 9
"14405" "Wreck" "02" "Outside" 1818.94575 0.42923 9
"14406" "Wreck" "02" "Outside" 1816.90658 0.42895 9
"14407" "Wreck" "02" "Outside" 1814.8674 0.42868 9
"14408" "Wreck" "02" "Outside" 1812.82822 0.42847 9
"14409" "Wreck" "02" "Outside" 1810.78905 0.42828 9
"14410" "Wreck" "02" "Outside" 1808.74987 0.42802 9
"14411" "Wreck" "02" "Outside" 1806.71069 0.42774 9
"14412" "Wreck" "02" "Outside" 1804.67151 0.42751 9
"14413" "Wreck" "02" "Outside" 1802.63234 0.42728 9
"14414" "Wreck" "02" "Outside" 1800.59316 0.42705 9
"14415" "Wreck" "02" "Outside" 1798.55398 0.4268 9
"14416" "Wreck" "02" "Outside" 1796.51481 0.42654 9
"14417" "Wreck" "02" "Outside" 1794.47563 0.42633 9
"14418" "Wreck" "02" "Outside" 1792.43645 0.42621 9
"14419" "Wreck" "02" "Outside" 1790.39728 0.42606 9
"14420" "Wreck" "02" "Outside" 1788.3581 0.42585 9
"14421" "Wreck" "02" "Outside" 1786.31892 0.42561 9
"14422" "Wreck" "02" "Outside" 1784.27975 0.42542 9
"14423" "Wreck" "02" "Outside" 1782.24057 0.42533 9
"14424" "Wreck" "02" "Outside" 1780.20139 0.42523 9
"14425" "Wreck" "02" "Outside" 1778.16222 0.42512 9
"14426" "Wreck" "02" "Outside" 1776.12304 0.42504 9
"14427" "Wreck" "02" "Outside" 1774.08386 0.42501 9
"14428" "Wreck" "02" "Outside" 1772.04469 0.42504 9
"14429" "Wreck" "02" "Outside" 1770.00551 0.42507 9
"14430" "Wreck" "02" "Outside" 1767.96633 0.42504 9
"14431" "Wreck" "02" "Outside" 1765.92715 0.42495 9
"14432" "Wreck" "02" "Outside" 1763.88798 0.42475 9
"14433" "Wreck" "02" "Outside" 1761.8488 0.42441 9
"14434" "Wreck" "02" "Outside" 1759.80962 0.42389 9
"14435" "Wreck" "02" "Outside" 1757.77045 0.42313 9
"14436" "Wreck" "02" "Outside" 1755.73127 0.4223 9
"14437" "Wreck" "02" "Outside" 1753.69209 0.42147 9
"14438" "Wreck" "02" "Outside" 1751.65292 0.42047 9
"14439" "Wreck" "02" "Outside" 1749.61374 0.4193 9
"14440" "Wreck" "02" "Outside" 1747.57456 0.4181 9
"14441" "Wreck" "02" "Outside" 1745.53539 0.41694 9
"14442" "Wreck" "02" "Outside" 1743.49621 0.41585 9
"14443" "Wreck" "02" "Outside" 1741.45703 0.4148 9
"14444" "Wreck" "02" "Outside" 1739.41786 0.41386 9
"14445" "Wreck" "02" "Outside" 1737.37868 0.41311 9
"14446" "Wreck" "02" "Outside" 1735.3395 0.41247 9
"14447" "Wreck" "02" "Outside" 1733.30033 0.41193 9
"14448" "Wreck" "02" "Outside" 1731.26115 0.41157 9
"14449" "Wreck" "02" "Outside" 1729.22197 0.41134 9
"14450" "Wreck" "02" "Outside" 1727.18279 0.41117 9
"14451" "Wreck" "02" "Outside" 1725.14362 0.411 9
"14452" "Wreck" "02" "Outside" 1723.10444 0.41083 9
"14453" "Wreck" "02" "Outside" 1721.06526 0.41074 9
"14454" "Wreck" "02" "Outside" 1719.02609 0.41065 9
"14455" "Wreck" "02" "Outside" 1716.98691 0.41059 9
"14456" "Wreck" "02" "Outside" 1714.94773 0.41064 9
"14457" "Wreck" "02" "Outside" 1712.90856 0.41061 9
"14458" "Wreck" "02" "Outside" 1710.86938 0.41052 9
"14459" "Wreck" "02" "Outside" 1708.8302 0.41043 9
"14460" "Wreck" "02" "Outside" 1706.79103 0.41039 9
"14461" "Wreck" "02" "Outside" 1704.75185 0.41045 9
"14462" "Wreck" "02" "Outside" 1702.71267 0.41042 9
"14463" "Wreck" "02" "Outside" 1700.6735 0.41025 9
"14464" "Wreck" "02" "Outside" 1698.63432 0.41006 9
"14465" "Wreck" "02" "Outside" 1696.59514 0.40985 9
"14466" "Wreck" "02" "Outside" 1694.55596 0.4095 9
"14467" "Wreck" "02" "Outside" 1692.51679 0.40904 9
"14468" "Wreck" "02" "Outside" 1690.47761 0.40863 9
"14469" "Wreck" "02" "Outside" 1688.43843 0.40817 9
"14470" "Wreck" "02" "Outside" 1686.39926 0.40756 9
"14471" "Wreck" "02" "Outside" 1684.36008 0.40687 9
"14472" "Wreck" "02" "Outside" 1682.3209 0.40619 9
"14473" "Wreck" "02" "Outside" 1680.28173 0.40548 9
"14474" "Wreck" "02" "Outside" 1678.24255 0.40461 9
"14475" "Wreck" "02" "Outside" 1676.20337 0.40374 9
"14476" "Wreck" "02" "Outside" 1674.1642 0.40297 9
"14477" "Wreck" "02" "Outside" 1672.12502 0.40204 9
"14478" "Wreck" "02" "Outside" 1670.08584 0.40098 9
"14479" "Wreck" "02" "Outside" 1668.04667 0.40003 9
"14480" "Wreck" "02" "Outside" 1666.00749 0.39922 9
"14481" "Wreck" "02" "Outside" 1663.96831 0.39836 9
"14482" "Wreck" "02" "Outside" 1661.92914 0.39731 9
"14483" "Wreck" "02" "Outside" 1659.88996 0.39624 9
"14484" "Wreck" "02" "Outside" 1657.85078 0.39534 9
"14485" "Wreck" "02" "Outside" 1655.8116 0.39461 9
"14486" "Wreck" "02" "Outside" 1653.77243 0.39378 9
"14487" "Wreck" "02" "Outside" 1651.73325 0.3929 9
"14488" "Wreck" "02" "Outside" 1649.69407 0.39213 9
"14489" "Wreck" "02" "Outside" 1647.6549 0.39134 9
"14490" "Wreck" "02" "Outside" 1645.61572 0.39053 9
"14491" "Wreck" "02" "Outside" 1643.57654 0.38984 9
"14492" "Wreck" "02" "Outside" 1641.53737 0.38907 9
"14493" "Wreck" "02" "Outside" 1639.49819 0.38821 9
"14494" "Wreck" "02" "Outside" 1637.45901 0.38747 9
"14495" "Wreck" "02" "Outside" 1635.41984 0.38684 9
"14496" "Wreck" "02" "Outside" 1633.38066 0.38619 9
"14497" "Wreck" "02" "Outside" 1631.34148 0.38538 9
"14498" "Wreck" "02" "Outside" 1629.30231 0.38463 9
"14499" "Wreck" "02" "Outside" 1627.26313 0.38407 9
"14500" "Wreck" "02" "Outside" 1625.22395 0.38346 9
"14501" "Wreck" "02" "Outside" 1623.18478 0.38274 9
"14502" "Wreck" "02" "Outside" 1621.1456 0.38205 9
"14503" "Wreck" "02" "Outside" 1619.10642 0.38144 9
"14504" "Wreck" "02" "Outside" 1617.06724 0.38089 9
"14505" "Wreck" "02" "Outside" 1615.02807 0.38032 9
"14506" "Wreck" "02" "Outside" 1612.98889 0.37961 9
"14507" "Wreck" "02" "Outside" 1610.94971 0.3789 9
"14508" "Wreck" "02" "Outside" 1608.91054 0.37827 9
"14509" "Wreck" "02" "Outside" 1606.87136 0.37762 9
"14510" "Wreck" "02" "Outside" 1604.83218 0.37695 9
"14511" "Wreck" "02" "Outside" 1602.79301 0.37626 9
"14512" "Wreck" "02" "Outside" 1600.75383 0.3755 9
"14513" "Wreck" "02" "Outside" 1598.71465 0.37484 9
"14514" "Wreck" "02" "Outside" 1596.67548 0.37435 9
"14515" "Wreck" "02" "Outside" 1594.6363 0.37374 9
"14516" "Wreck" "02" "Outside" 1592.59712 0.37307 9
"14517" "Wreck" "02" "Outside" 1590.55795 0.37259 9
"14518" "Wreck" "02" "Outside" 1588.51877 0.37218 9
"14519" "Wreck" "02" "Outside" 1586.47959 0.37173 9
"14520" "Wreck" "02" "Outside" 1584.44041 0.37125 9
"14521" "Wreck" "02" "Outside" 1582.40124 0.37081 9
"14522" "Wreck" "02" "Outside" 1580.36206 0.37056 9
"14523" "Wreck" "02" "Outside" 1578.32288 0.37038 9
"14524" "Wreck" "02" "Outside" 1576.28371 0.37012 9
"14525" "Wreck" "02" "Outside" 1574.24453 0.36985 9
"14526" "Wreck" "02" "Outside" 1572.20535 0.36963 9
"14527" "Wreck" "02" "Outside" 1570.16618 0.36944 9
"14528" "Wreck" "02" "Outside" 1568.127 0.36921 9
"14529" "Wreck" "02" "Outside" 1566.08782 0.36895 9
"14530" "Wreck" "02" "Outside" 1564.04865 0.36869 9
"14531" "Wreck" "02" "Outside" 1562.00947 0.36847 9
"14532" "Wreck" "02" "Outside" 1559.97029 0.36831 9
"14533" "Wreck" "02" "Outside" 1557.93112 0.36808 9
"14534" "Wreck" "02" "Outside" 1555.89194 0.36782 9
"14535" "Wreck" "02" "Outside" 1553.85276 0.36755 9
"14536" "Wreck" "02" "Outside" 1551.81359 0.36727 9
"14537" "Wreck" "02" "Outside" 1549.77441 0.367 9
"14538" "Wreck" "02" "Outside" 1547.73523 0.36666 9
"14539" "Wreck" "02" "Outside" 1545.69605 0.36625 9
"14540" "Wreck" "02" "Outside" 1543.65688 0.36587 9
"14541" "Wreck" "02" "Outside" 1541.6177 0.3656 9
"14542" "Wreck" "02" "Outside" 1539.57852 0.3654 9
"14543" "Wreck" "02" "Outside" 1537.53935 0.36513 9
"14544" "Wreck" "02" "Outside" 1535.50017 0.36478 9
"14545" "Wreck" "02" "Outside" 1533.46099 0.36447 9
"14546" "Wreck" "02" "Outside" 1531.42182 0.36419 9
"14547" "Wreck" "02" "Outside" 1529.38264 0.36399 9
"14548" "Wreck" "02" "Outside" 1527.34346 0.3639 9
"14549" "Wreck" "02" "Outside" 1525.30429 0.36377 9
"14550" "Wreck" "02" "Outside" 1523.26511 0.36355 9
"14551" "Wreck" "02" "Outside" 1521.22593 0.3634 9
"14552" "Wreck" "02" "Outside" 1519.18676 0.36331 9
"14553" "Wreck" "02" "Outside" 1517.14758 0.36317 9
"14554" "Wreck" "02" "Outside" 1515.1084 0.36303 9
"14555" "Wreck" "02" "Outside" 1513.06922 0.3629 9
"14556" "Wreck" "02" "Outside" 1511.03005 0.36275 9
"14557" "Wreck" "02" "Outside" 1508.99087 0.36264 9
"14558" "Wreck" "02" "Outside" 1506.95169 0.36251 9
"14559" "Wreck" "02" "Outside" 1504.91252 0.36233 9
"14560" "Wreck" "02" "Outside" 1502.87334 0.36217 9
"14561" "Wreck" "02" "Outside" 1500.83416 0.36205 9
"14562" "Wreck" "02" "Outside" 1498.79499 0.36188 9
"14563" "Wreck" "02" "Outside" 1496.75581 0.36176 9
"14564" "Wreck" "02" "Outside" 1494.71663 0.36171 9
"14565" "Wreck" "02" "Outside" 1492.67746 0.36174 9
"14566" "Wreck" "02" "Outside" 1490.63828 0.36179 9
"14567" "Wreck" "02" "Outside" 1488.5991 0.36188 9
"14568" "Wreck" "02" "Outside" 1486.55993 0.36201 9
"14569" "Wreck" "02" "Outside" 1484.52075 0.36193 9
"14570" "Wreck" "02" "Outside" 1482.48157 0.36167 9
"14571" "Wreck" "02" "Outside" 1480.4424 0.36142 9
"14572" "Wreck" "02" "Outside" 1478.40322 0.36122 9
"14573" "Wreck" "02" "Outside" 1476.36404 0.36086 9
"14574" "Wreck" "02" "Outside" 1474.32486 0.36019 9
"14575" "Wreck" "02" "Outside" 1472.28569 0.35939 9
"14576" "Wreck" "02" "Outside" 1470.24651 0.35859 9
"14577" "Wreck" "02" "Outside" 1468.20733 0.35769 9
"14578" "Wreck" "02" "Outside" 1466.16816 0.35663 9
"14579" "Wreck" "02" "Outside" 1464.12898 0.35553 9
"14580" "Wreck" "02" "Outside" 1462.0898 0.35445 9
"14581" "Wreck" "02" "Outside" 1460.05063 0.35341 9
"14582" "Wreck" "02" "Outside" 1458.01145 0.3525 9
"14583" "Wreck" "02" "Outside" 1455.97227 0.35174 9
"14584" "Wreck" "02" "Outside" 1453.9331 0.3511 9
"14585" "Wreck" "02" "Outside" 1451.89392 0.35055 9
"14586" "Wreck" "02" "Outside" 1449.85474 0.35007 9
"14587" "Wreck" "02" "Outside" 1447.81557 0.34968 9
"14588" "Wreck" "02" "Outside" 1445.77639 0.34944 9
"14589" "Wreck" "02" "Outside" 1443.73721 0.3492 9
"14590" "Wreck" "02" "Outside" 1441.69804 0.34893 9
"14591" "Wreck" "02" "Outside" 1439.65886 0.34884 9
"14592" "Wreck" "02" "Outside" 1437.61968 0.34881 9
"14593" "Wreck" "02" "Outside" 1435.5805 0.34859 9
"14594" "Wreck" "02" "Outside" 1433.54133 0.34823 9
"14595" "Wreck" "02" "Outside" 1431.50215 0.34792 9
"14596" "Wreck" "02" "Outside" 1429.46297 0.34762 9
"14597" "Wreck" "02" "Outside" 1427.4238 0.34727 9
"14598" "Wreck" "02" "Outside" 1425.38462 0.34687 9
"14599" "Wreck" "02" "Outside" 1423.34544 0.34641 9
"14600" "Wreck" "02" "Outside" 1421.30627 0.34593 9
"14601" "Wreck" "02" "Outside" 1419.26709 0.34549 9
"14602" "Wreck" "02" "Outside" 1417.22791 0.34508 9
"14603" "Wreck" "02" "Outside" 1415.18874 0.34461 9
"14604" "Wreck" "02" "Outside" 1413.14956 0.34407 9
"14605" "Wreck" "02" "Outside" 1411.11038 0.34355 9
"14606" "Wreck" "02" "Outside" 1409.07121 0.34309 9
"14607" "Wreck" "02" "Outside" 1407.03203 0.34266 9
"14608" "Wreck" "02" "Outside" 1404.99285 0.34226 9
"14609" "Wreck" "02" "Outside" 1402.95367 0.34189 9
"14610" "Wreck" "02" "Outside" 1400.9145 0.34159 9
"14611" "Wreck" "02" "Outside" 1398.87532 0.34134 9
"14612" "Wreck" "02" "Outside" 1396.83614 0.34105 9
"14613" "Wreck" "02" "Outside" 1394.79697 0.34073 9
"14614" "Wreck" "02" "Outside" 1392.75779 0.34041 9
"14615" "Wreck" "02" "Outside" 1390.71861 0.34006 9
"14616" "Wreck" "02" "Outside" 1388.67944 0.33967 9
"14617" "Wreck" "02" "Outside" 1386.64026 0.33927 9
"14618" "Wreck" "02" "Outside" 1384.60108 0.33886 9
"14619" "Wreck" "02" "Outside" 1382.56191 0.33843 9
"14620" "Wreck" "02" "Outside" 1380.52273 0.33797 9
"14621" "Wreck" "02" "Outside" 1378.48355 0.33749 9
"14622" "Wreck" "02" "Outside" 1376.44438 0.337 9
"14623" "Wreck" "02" "Outside" 1374.4052 0.33649 9
"14624" "Wreck" "02" "Outside" 1372.36602 0.33597 9
"14625" "Wreck" "02" "Outside" 1370.32685 0.33548 9
"14626" "Wreck" "02" "Outside" 1368.28767 0.33506 9
"14627" "Wreck" "02" "Outside" 1366.24849 0.33464 9
"14628" "Wreck" "02" "Outside" 1364.20931 0.3342 9
"14629" "Wreck" "02" "Outside" 1362.17014 0.33382 9
"14630" "Wreck" "02" "Outside" 1360.13096 0.33351 9
"14631" "Wreck" "02" "Outside" 1358.09178 0.3332 9
"14632" "Wreck" "02" "Outside" 1356.05261 0.33286 9
"14633" "Wreck" "02" "Outside" 1354.01343 0.3325 9
"14634" "Wreck" "02" "Outside" 1351.97425 0.33211 9
"14635" "Wreck" "02" "Outside" 1349.93508 0.33175 9
"14636" "Wreck" "02" "Outside" 1347.8959 0.33144 9
"14637" "Wreck" "02" "Outside" 1345.85672 0.33114 9
"14638" "Wreck" "02" "Outside" 1343.81755 0.33088 9
"14639" "Wreck" "02" "Outside" 1341.77837 0.3306 9
"14640" "Wreck" "02" "Outside" 1339.73919 0.3303 9
"14641" "Wreck" "02" "Outside" 1337.70002 0.32999 9
"14642" "Wreck" "02" "Outside" 1335.66084 0.32968 9
"14643" "Wreck" "02" "Outside" 1333.62166 0.32933 9
"14644" "Wreck" "02" "Outside" 1331.58249 0.32892 9
"14645" "Wreck" "02" "Outside" 1329.54331 0.32847 9
"14646" "Wreck" "02" "Outside" 1327.50413 0.32797 9
"14647" "Wreck" "02" "Outside" 1325.46495 0.32744 9
"14648" "Wreck" "02" "Outside" 1323.42578 0.32688 9
"14649" "Wreck" "02" "Outside" 1321.3866 0.32631 9
"14650" "Wreck" "02" "Outside" 1319.34742 0.32574 9
"14651" "Wreck" "02" "Outside" 1317.30825 0.32513 9
"14652" "Wreck" "02" "Outside" 1315.26907 0.32452 9
"14653" "Wreck" "02" "Outside" 1313.22989 0.32396 9
"14654" "Wreck" "02" "Outside" 1311.19072 0.32346 9
"14655" "Wreck" "02" "Outside" 1309.15154 0.32302 9
"14656" "Wreck" "02" "Outside" 1307.11236 0.32266 9
"14657" "Wreck" "02" "Outside" 1305.07319 0.32236 9
"14658" "Wreck" "02" "Outside" 1303.03401 0.32213 9
"14659" "Wreck" "02" "Outside" 1300.99483 0.32197 9
"14660" "Wreck" "02" "Outside" 1298.95566 0.32185 9
"14661" "Wreck" "02" "Outside" 1296.91648 0.32174 9
"14662" "Wreck" "02" "Outside" 1294.8773 0.32163 9
"14663" "Wreck" "02" "Outside" 1292.83812 0.32151 9
"14664" "Wreck" "02" "Outside" 1290.79895 0.32138 9
"14665" "Wreck" "02" "Outside" 1288.75977 0.32121 9
"14666" "Wreck" "02" "Outside" 1286.72059 0.321 9
"14667" "Wreck" "02" "Outside" 1284.68142 0.32072 9
"14668" "Wreck" "02" "Outside" 1282.64224 0.32037 9
"14669" "Wreck" "02" "Outside" 1280.60306 0.31995 9
"14670" "Wreck" "02" "Outside" 1278.56389 0.31946 9
"14671" "Wreck" "02" "Outside" 1276.52471 0.3189 9
"14672" "Wreck" "02" "Outside" 1274.48553 0.31829 9
"14673" "Wreck" "02" "Outside" 1272.44636 0.31765 9
"14674" "Wreck" "02" "Outside" 1270.40718 0.31699 9
"14675" "Wreck" "02" "Outside" 1268.368 0.31632 9
"14676" "Wreck" "02" "Outside" 1266.32883 0.31565 9
"14677" "Wreck" "02" "Outside" 1264.28965 0.31501 9
"14678" "Wreck" "02" "Outside" 1262.25047 0.31438 9
"14679" "Wreck" "02" "Outside" 1260.2113 0.31379 9
"14680" "Wreck" "02" "Outside" 1258.17212 0.31322 9
"14681" "Wreck" "02" "Outside" 1256.13294 0.31269 9
"14682" "Wreck" "02" "Outside" 1254.09376 0.31221 9
"14683" "Wreck" "02" "Outside" 1252.05459 0.31177 9
"14684" "Wreck" "02" "Outside" 1250.01541 0.31135 9
"14685" "Wreck" "02" "Outside" 1247.97623 0.31094 9
"14686" "Wreck" "02" "Outside" 1245.93706 0.31051 9
"14687" "Wreck" "02" "Outside" 1243.89788 0.31008 9
"14688" "Wreck" "02" "Outside" 1241.8587 0.30962 9
"14689" "Wreck" "02" "Outside" 1239.81953 0.30914 9
"14690" "Wreck" "02" "Outside" 1237.78035 0.30864 9
"14691" "Wreck" "02" "Outside" 1235.74117 0.30815 9
"14692" "Wreck" "02" "Outside" 1233.702 0.30771 9
"14693" "Wreck" "02" "Outside" 1231.66282 0.30733 9
"14694" "Wreck" "02" "Outside" 1229.62364 0.30702 9
"14695" "Wreck" "02" "Outside" 1227.58447 0.30678 9
"14696" "Wreck" "02" "Outside" 1225.54529 0.3066 9
"14697" "Wreck" "02" "Outside" 1223.50611 0.30648 9
"14698" "Wreck" "02" "Outside" 1221.46693 0.30642 9
"14699" "Wreck" "02" "Outside" 1219.42776 0.30641 9
"14700" "Wreck" "02" "Outside" 1217.38858 0.30644 9
"14701" "Wreck" "02" "Outside" 1215.3494 0.30652 9
"14702" "Wreck" "02" "Outside" 1213.31023 0.30662 9
"14703" "Wreck" "02" "Outside" 1211.27105 0.30672 9
"14704" "Wreck" "02" "Outside" 1209.23187 0.3068 9
"14705" "Wreck" "02" "Outside" 1207.1927 0.30686 9
"14706" "Wreck" "02" "Outside" 1205.15352 0.30689 9
"14707" "Wreck" "02" "Outside" 1203.11434 0.30686 9
"14708" "Wreck" "02" "Outside" 1201.07517 0.30677 9
"14709" "Wreck" "02" "Outside" 1199.03599 0.30664 9
"14710" "Wreck" "02" "Outside" 1196.99681 0.30649 9
"14711" "Wreck" "02" "Outside" 1194.95764 0.30631 9
"14712" "Wreck" "02" "Outside" 1192.91846 0.30611 9
"14713" "Wreck" "02" "Outside" 1190.87928 0.30589 9
"14714" "Wreck" "02" "Outside" 1188.84011 0.30565 9
"14715" "Wreck" "02" "Outside" 1186.80093 0.30537 9
"14716" "Wreck" "02" "Outside" 1184.76175 0.30507 9
"14717" "Wreck" "02" "Outside" 1182.72257 0.30474 9
"14718" "Wreck" "02" "Outside" 1180.6834 0.30438 9
"14719" "Wreck" "02" "Outside" 1178.64422 0.30398 9
"14720" "Wreck" "02" "Outside" 1176.60504 0.30355 9
"14721" "Wreck" "02" "Outside" 1174.56587 0.3031 9
"14722" "Wreck" "02" "Outside" 1172.52669 0.30263 9
"14723" "Wreck" "02" "Outside" 1170.48751 0.30215 9
"14724" "Wreck" "02" "Outside" 1168.44834 0.30168 9
"14725" "Wreck" "02" "Outside" 1166.40916 0.30121 9
"14726" "Wreck" "02" "Outside" 1164.36998 0.30074 9
"14727" "Wreck" "02" "Outside" 1162.33081 0.30026 9
"14728" "Wreck" "02" "Outside" 1160.29163 0.29979 9
"14729" "Wreck" "02" "Outside" 1158.25245 0.29932 9
"14730" "Wreck" "02" "Outside" 1156.21328 0.29884 9
"14731" "Wreck" "02" "Outside" 1154.1741 0.29836 9
"14732" "Wreck" "02" "Outside" 1152.13492 0.29789 9
"14733" "Wreck" "02" "Outside" 1150.09575 0.29742 9
"14734" "Wreck" "02" "Outside" 1148.05657 0.29697 9
"14735" "Wreck" "02" "Outside" 1146.01739 0.29653 9
"14736" "Wreck" "02" "Outside" 1143.97821 0.29612 9
"14737" "Wreck" "02" "Outside" 1141.93904 0.29571 9
"14738" "Wreck" "02" "Outside" 1139.89986 0.29528 9
"14739" "Wreck" "02" "Outside" 1137.86068 0.29481 9
"14740" "Wreck" "02" "Outside" 1135.82151 0.2943 9
"14741" "Wreck" "02" "Outside" 1133.78233 0.29372 9
"14742" "Wreck" "02" "Outside" 1131.74315 0.2931 9
"14743" "Wreck" "02" "Outside" 1129.70398 0.29243 9
"14744" "Wreck" "02" "Outside" 1127.6648 0.2917 9
"14745" "Wreck" "02" "Outside" 1125.62562 0.29093 9
"14746" "Wreck" "02" "Outside" 1123.58645 0.29013 9
"14747" "Wreck" "02" "Outside" 1121.54727 0.28932 9
"14748" "Wreck" "02" "Outside" 1119.50809 0.28852 9
"14749" "Wreck" "02" "Outside" 1117.46892 0.28773 9
"14750" "Wreck" "02" "Outside" 1115.42974 0.28696 9
"14751" "Wreck" "02" "Outside" 1113.39056 0.28624 9
"14752" "Wreck" "02" "Outside" 1111.35138 0.28558 9
"14753" "Wreck" "02" "Outside" 1109.31221 0.28499 9
"14754" "Wreck" "02" "Outside" 1107.27303 0.28447 9
"14755" "Wreck" "02" "Outside" 1105.23385 0.28402 9
"14756" "Wreck" "02" "Outside" 1103.19468 0.28362 9
"14757" "Wreck" "02" "Outside" 1101.1555 0.28325 9
"14758" "Wreck" "02" "Outside" 1099.11632 0.2829 9
"14759" "Wreck" "02" "Outside" 1097.07715 0.28255 9
"14760" "Wreck" "02" "Outside" 1095.03797 0.2822 9
"14761" "Wreck" "02" "Outside" 1092.99879 0.28184 9
"14762" "Wreck" "02" "Outside" 1090.95962 0.28145 9
"14763" "Wreck" "02" "Outside" 1088.92044 0.28105 9
"14764" "Wreck" "02" "Outside" 1086.88126 0.28065 9
"14765" "Wreck" "02" "Outside" 1084.84209 0.28027 9
"14766" "Wreck" "02" "Outside" 1082.80291 0.27992 9
"14767" "Wreck" "02" "Outside" 1080.76373 0.27958 9
"14768" "Wreck" "02" "Outside" 1078.72456 0.27925 9
"14769" "Wreck" "02" "Outside" 1076.68538 0.27893 9
"14770" "Wreck" "02" "Outside" 1074.6462 0.27862 9
"14771" "Wreck" "02" "Outside" 1072.60702 0.27832 9
"14772" "Wreck" "02" "Outside" 1070.56785 0.27802 9
"14773" "Wreck" "02" "Outside" 1068.52867 0.27772 9
"14774" "Wreck" "02" "Outside" 1066.48949 0.27739 9
"14775" "Wreck" "02" "Outside" 1064.45032 0.27704 9
"14776" "Wreck" "02" "Outside" 1062.41114 0.27667 9
"14777" "Wreck" "02" "Outside" 1060.37196 0.27626 9
"14778" "Wreck" "02" "Outside" 1058.33279 0.27582 9
"14779" "Wreck" "02" "Outside" 1056.29361 0.27533 9
"14780" "Wreck" "02" "Outside" 1054.25443 0.2748 9
"14781" "Wreck" "02" "Outside" 1052.21526 0.27423 9
"14782" "Wreck" "02" "Outside" 1050.17608 0.27363 9
"14783" "Wreck" "02" "Outside" 1048.1369 0.27303 9
"14784" "Wreck" "02" "Outside" 1046.09773 0.27244 9
"14785" "Wreck" "02" "Outside" 1044.05855 0.27188 9
"14786" "Wreck" "02" "Outside" 1042.01937 0.27134 9
"14787" "Wreck" "02" "Outside" 1039.9802 0.27084 9
"14788" "Wreck" "02" "Outside" 1037.94102 0.27037 9
"14789" "Wreck" "02" "Outside" 1035.90184 0.26993 9
"14790" "Wreck" "02" "Outside" 1033.86266 0.26952 9
"14791" "Wreck" "02" "Outside" 1031.82349 0.26916 9
"14792" "Wreck" "02" "Outside" 1029.78431 0.26884 9
"14793" "Wreck" "02" "Outside" 1027.74513 0.26855 9
"14794" "Wreck" "02" "Outside" 1025.70596 0.26831 9
"14795" "Wreck" "02" "Outside" 1023.66678 0.2681 9
"14796" "Wreck" "02" "Outside" 1021.6276 0.26792 9
"14797" "Wreck" "02" "Outside" 1019.58843 0.26777 9
"14798" "Wreck" "02" "Outside" 1017.54925 0.26763 9
"14799" "Wreck" "02" "Outside" 1015.51007 0.26746 9
"14800" "Wreck" "02" "Outside" 1013.4709 0.26728 9
"14801" "Wreck" "02" "Outside" 1011.43172 0.26708 9
"14802" "Wreck" "02" "Outside" 1009.39254 0.26686 9
"14803" "Wreck" "02" "Outside" 1007.35337 0.26664 9
"14804" "Wreck" "02" "Outside" 1005.31419 0.26641 9
"14805" "Wreck" "02" "Outside" 1003.27501 0.26617 9
"14806" "Wreck" "02" "Outside" 1001.23583 0.2659 9
"14807" "Wreck" "02" "Outside" 999.19666 0.26557 9
"14808" "Wreck" "02" "Outside" 997.15748 0.26518 9
"14809" "Wreck" "02" "Outside" 995.1183 0.26472 9
"14810" "Wreck" "02" "Outside" 993.07913 0.26422 9
"14811" "Wreck" "02" "Outside" 991.03995 0.26371 9
"14812" "Wreck" "02" "Outside" 989.00077 0.2632 9
"14813" "Wreck" "02" "Outside" 986.9616 0.26272 9
"14814" "Wreck" "02" "Outside" 984.92242 0.26228 9
"14815" "Wreck" "02" "Outside" 982.88324 0.26187 9
"14816" "Wreck" "02" "Outside" 980.84407 0.2615 9
"14817" "Wreck" "02" "Outside" 978.80489 0.26116 9
"14818" "Wreck" "02" "Outside" 976.76571 0.26084 9
"14819" "Wreck" "02" "Outside" 974.72654 0.26055 9
"14820" "Wreck" "02" "Outside" 972.68736 0.26029 9
"14821" "Wreck" "02" "Outside" 970.64818 0.26008 9
"14822" "Wreck" "02" "Outside" 968.60901 0.25991 9
"14823" "Wreck" "02" "Outside" 966.56983 0.25976 9
"14824" "Wreck" "02" "Outside" 964.53065 0.25963 9
"14825" "Wreck" "02" "Outside" 962.49147 0.2595 9
"14826" "Wreck" "02" "Outside" 960.4523 0.25936 9
"14827" "Wreck" "02" "Outside" 958.41312 0.25919 9
"14828" "Wreck" "02" "Outside" 956.37394 0.25899 9
"14829" "Wreck" "02" "Outside" 954.33477 0.25877 9
"14830" "Wreck" "02" "Outside" 952.29559 0.25856 9
"14831" "Wreck" "02" "Outside" 950.25641 0.25835 9
"14832" "Wreck" "02" "Outside" 948.21724 0.25812 9
"14833" "Wreck" "02" "Outside" 946.17806 0.25787 9
"14834" "Wreck" "02" "Outside" 944.13888 0.25759 9
"14835" "Wreck" "02" "Outside" 942.09971 0.25727 9
"14836" "Wreck" "02" "Outside" 940.06053 0.25694 9
"14837" "Wreck" "02" "Outside" 938.02135 0.25659 9
"14838" "Wreck" "02" "Outside" 935.98218 0.25623 9
"14839" "Wreck" "02" "Outside" 933.943 0.25588 9
"14840" "Wreck" "02" "Outside" 931.90382 0.25551 9
"14841" "Wreck" "02" "Outside" 929.86465 0.25513 9
